logits,labels,entries
-0.49775687,0.0,15867
-2.7002125,0.0,11706
-1.887068,0.0,2267
-3.047729,0.0,14260
-5.486655,0.0,328
-2.3455029,1.0,1527
-4.125107,0.0,2799
-3.1314313,0.0,15185
-2.6324239,0.0,4288
-3.6684904,0.0,8657
-0.31093872,0.0,14957
-1.549151,0.0,7422
-1.1604054,0.0,149
-3.9790597,0.0,3497
-2.0182726,0.0,242
-5.8232846,0.0,3322
-0.933234,0.0,117
-3.5648818,0.0,3043
-2.9165788,0.0,2436
-3.6771526,0.0,14571
-3.7872548,0.0,7431
-3.6980417,0.0,16118
-3.5841224,0.0,3347
-4.557615,0.0,14854
-2.6425226,0.0,13902
-4.9273534,0.0,1874
-3.5159936,0.0,4844
-4.623957,0.0,10987
-4.3965645,0.0,1727
-4.5849276,0.0,1629
-0.60252905,0.0,1156
-3.9283168,0.0,9005
-3.0307708,0.0,5882
-0.4375103,0.0,12406
-0.74155855,0.0,955
1.0011876,1.0,9570
-2.6028793,0.0,1628
-3.221349,0.0,7369
-3.7659223,0.0,6638
0.004674077,1.0,15565
-2.9793494,0.0,6245
-4.2609577,0.0,6858
-1.9658369,0.0,10311
-4.210986,0.0,13969
-3.680084,0.0,14664
-3.2274075,0.0,6861
2.8142107,0.0,3320
-0.6442236,0.0,10485
-2.4908085,0.0,1876
-3.5793786,0.0,9063
0.6428138,0.0,1723
-2.0400043,0.0,4124
-4.024851,0.0,7198
-3.2475781,0.0,6215
-5.888977,0.0,3299
-2.2621794,0.0,15455
1.0947962,0.0,591
-3.444219,0.0,13146
-1.1129996,0.0,4141
-3.294991,0.0,8791
-3.4862447,0.0,15450
4.4360905,0.0,14664
-3.2802567,0.0,11967
-1.3630793,0.0,15146
-3.8104892,0.0,663
0.064712614,0.0,8717
-3.0184803,0.0,3069
-4.475051,0.0,1986
-2.1677232,0.0,10129
2.5233126,0.0,15432
0.48367637,0.0,2261
-5.170805,0.0,1341
-1.4735398,0.0,15543
-4.605395,0.0,7538
-5.102903,0.0,1812
-1.7046335,0.0,8086
-1.0017226,0.0,10242
-2.993923,0.0,4309
-1.6402044,0.0,4572
-2.3494399,0.0,1302
-0.34766728,1.0,16542
-5.246579,0.0,14876
-3.339099,0.0,1716
-3.0923975,0.0,15264
-4.093648,0.0,5672
-1.927027,0.0,3850
-2.2947907,0.0,7255
-2.7391658,0.0,4499
-3.8572621,0.0,2949
-4.5894976,0.0,4288
-1.462372,0.0,15238
-2.5314798,0.0,664
-0.0359227,0.0,149
-0.03773691,1.0,4354
-2.8165495,0.0,5673
-3.2588856,0.0,1684
-2.394176,0.0,2267
-2.592455,0.0,2918
-5.75465,0.0,1821
-5.0128984,0.0,4225
-4.9812818,0.0,6425
-1.4375153,0.0,1142
0.8378337,0.0,5872
-2.191329,0.0,15538
-3.7909095,0.0,10882
0.5360563,1.0,15526
-1.9336797,0.0,16086
0.064685576,0.0,12092
-1.0896593,0.0,3435
-0.34317237,0.0,6810
-2.3674068,0.0,1071
-3.1658244,0.0,1996
-5.5453653,0.0,5270
-2.333992,0.0,13946
0.14647627,0.0,7163
-2.9117105,0.0,4134
-2.555464,0.0,12913
0.5357234,1.0,9082
-2.6692398,0.0,2316
-0.09243597,0.0,16657
-3.616004,0.0,12717
-2.2235353,0.0,9279
-4.056837,0.0,255
-4.0134363,0.0,1401
-2.525628,0.0,9396
1.0187818,0.0,4944
-5.9500675,0.0,4225
-3.6442232,0.0,3059
-5.9095173,0.0,4731
-2.403295,0.0,5900
-1.0116762,0.0,12716
-2.531734,0.0,546
0.93791986,0.0,3097
-4.328623,0.0,3316
-2.955603,0.0,13509
-2.990471,0.0,2941
-4.663083,0.0,3521
-1.6478968,0.0,2024
-4.8605785,0.0,2986
-0.05357027,0.0,4946
-3.6008859,0.0,15185
-2.0602183,0.0,4726
-4.255978,0.0,14660
-6.288024,0.0,241
-3.219258,0.0,11706
-3.4804702,0.0,4275
-3.6897268,0.0,1371
-0.073430136,1.0,9930
-4.7466135,0.0,16175
-4.30158,0.0,4354
-0.5147749,0.0,301
-3.9310057,0.0,696
-2.2625265,0.0,1830
-2.4353604,0.0,10501
1.9524093,1.0,4731
-4.6854687,0.0,5237
-6.01692,0.0,9167
-1.9360473,0.0,11301
-2.3951538,0.0,12532
-2.859985,0.0,3032
-1.8662483,0.0,12130
-2.3660266,0.0,12528
-2.224834,0.0,3757
-0.423713,0.0,1812
-1.8453184,0.0,16912
-5.5102463,0.0,7747
-3.1336343,0.0,14348
-0.39842522,0.0,2243
-2.3925405,0.0,10921
-2.249918,0.0,3570
-0.05902993,1.0,2553
-1.0054504,0.0,4208
-0.8618947,1.0,1350
-3.2296474,0.0,2919
1.5817937,0.0,8283
-3.863584,0.0,2698
-2.330967,0.0,891
0.26869485,0.0,4969
-4.525179,0.0,4134
-4.76976,0.0,1822
-0.56553406,0.0,8465
-6.000792,0.0,3742
0.72697073,0.0,1723
-1.6167923,0.0,8084
-5.4306765,0.0,16000
-3.6823184,0.0,6788
-4.3302917,0.0,4327
-4.9050074,0.0,10025
3.7594597,0.0,13211
-1.868518,0.0,10887
-3.6793008,0.0,4222
-4.681138,0.0,13079
-5.7075195,0.0,15448
-3.82229,0.0,4357
-4.499832,0.0,2316
-4.1054325,0.0,4360
-4.4475594,0.0,3989
2.8532975,1.0,3272
-3.5338378,0.0,11511
-3.6076329,0.0,5035
-4.713354,0.0,15455
-2.8659964,0.0,9431
-4.588295,0.0,10974
-3.3647242,0.0,14270
-4.883472,0.0,3714
-5.212931,0.0,6215
-1.4674723,0.0,1152
1.3887928,0.0,759
-2.251501,0.0,3896
-2.6323361,0.0,3280
-1.741842,0.0,499
-3.928592,0.0,4582
-2.5202694,0.0,4844
-3.2981186,0.0,1253
-5.9468637,0.0,11807
-0.39976895,0.0,10467
-2.8708253,0.0,10888
-2.8067589,0.0,1349
-1.3215679,0.0,6800
-1.9035614,0.0,9393
-1.4331794,0.0,5819
-2.231749,0.0,4156
-0.7987934,0.0,7365
-1.2490468,0.0,15131
-2.917418,0.0,3363
-3.3257694,0.0,4211
-0.20711479,0.0,2853
-3.6078417,0.0,2224
1.2392676,0.0,2682
0.1329774,0.0,9903
-2.988687,0.0,1305
-2.0195818,1.0,2454
-3.9612806,0.0,1928
-2.8895802,0.0,14689
-2.7890215,0.0,1917
-3.0977082,0.0,937
-5.676779,0.0,4601
-5.638001,0.0,817
-2.2058501,0.0,11263
-2.1961708,0.0,5833
-5.329566,0.0,1996
-5.0056634,0.0,1347
-3.024126,0.0,6788
-4.854851,0.0,4939
0.9269633,0.0,3235
-4.439831,0.0,2661
-3.3353941,0.0,15563
-3.5227098,0.0,8487
-4.6418486,0.0,4670
-3.5015516,0.0,1228
-2.5948524,0.0,1107
-3.2114043,0.0,8464
-3.8955085,0.0,1016
-1.2427237,0.0,10025
-4.744362,0.0,9393
-1.85834,0.0,2478
-1.2418176,0.0,7461
-3.6537127,0.0,1017
-5.1298075,0.0,11143
-4.132331,0.0,949
-3.0814843,0.0,7538
-2.5200071,0.0,218
-3.3242207,0.0,14272
-4.053081,0.0,9540
-1.8876038,0.0,98
-5.1273775,0.0,5230
-1.0760193,0.0,1053
-3.5291708,0.0,13969
0.32755566,0.0,2578
5.0603623,1.0,619
-5.068906,0.0,6800
0.6156109,0.0,6350
-0.6669953,0.0,5900
-3.2037957,0.0,4946
-3.6815057,0.0,2477
-4.139969,0.0,1168
-0.81476986,0.0,2083
-2.7034206,0.0,9431
-2.2505107,0.0,12892
-3.7142563,0.0,631
-7.150569,0.0,12844
-4.7484007,0.0,12741
-0.83671623,0.0,8493
-3.813806,0.0,7797
-2.4545326,0.0,4707
-3.3191187,0.0,5753
-0.59744436,0.0,6350
-2.2576149,0.0,14210
-3.429821,0.0,3280
-1.6426771,0.0,3235
-3.0071874,0.0,5268
-1.2193604,0.0,5855
-5.017797,0.0,8718
-2.6256006,0.0,7339
-3.2715373,0.0,4165
0.06699931,0.0,17062
-0.30199203,0.0,2695
-4.8710723,0.0,15867
-0.94099206,0.0,8498
-4.5035,0.0,8493
0.91870636,1.0,4249
-1.1294767,0.0,10262
-2.2273254,0.0,12130
-2.68748,0.0,3009
-5.346546,0.0,17574
-5.1867647,0.0,8791
-2.1005268,0.0,1727
-7.183195,0.0,15565
-3.2564406,0.0,2549
-3.6607263,0.0,1629
-3.611428,0.0,10170
-2.7865589,0.0,2853
-5.0003657,0.0,4582
-1.993911,0.0,4357
-2.4790165,0.0,9903
-3.30744,0.0,14272
-3.4515207,0.0,4360
-2.2151465,0.0,1228
1.5297449,0.0,5832
-3.1254969,0.0,15538
-2.8193693,0.0,4946
-6.0268507,0.0,4643
-3.0786407,0.0,12742
-2.3194048,0.0,9467
-4.9714737,0.0,49
-1.1810004,0.0,13515
-2.3485448,0.0,3009
-3.4141383,0.0,6991
-0.9613688,0.0,6788
-2.2042842,0.0,10887
-4.3367386,0.0,15409
-4.320822,0.0,1344
0.5918787,0.0,3521
-3.3473225,0.0,3952
0.25467432,0.0,8465
-0.9545231,1.0,871
-5.8486605,0.0,7365
-4.071558,0.0,1044
-0.2241871,0.0,7421
-3.1587539,0.0,2498
-2.9624615,0.0,5287
-3.5984342,0.0,2853
-2.9261699,0.0,2949
0.38868955,0.0,10203
-3.1439013,0.0,14508
1.2490857,1.0,15992
-0.8315629,0.0,1228
-4.8323083,0.0,8494
0.47511315,0.0,4707
0.7790533,0.0,5909
-1.292617,0.0,2478
-4.1406703,0.0,17104
-3.9505236,0.0,13107
0.07538422,0.0,1814
-3.0646057,0.0,4168
-2.2389565,0.0,11768
-4.140895,0.0,7538
-2.9920902,0.0,2243
-1.2297788,0.0,2498
-1.733892,0.0,2853
-2.6030455,0.0,8487
-5.282113,0.0,10466
-3.062264,0.0,1053
1.7072036,0.0,11053
-3.949173,0.0,2579
-5.1378937,0.0,4470
-1.9230113,0.0,5900
-1.6741393,0.0,6037
-5.0009885,0.0,4203
-2.358694,1.0,6861
-3.2551866,0.0,12717
-0.5328362,0.0,15412
-3.9514458,0.0,10973
-2.6977801,0.0,1142
-3.6589699,0.0,15455
-3.01648,0.0,7743
-3.7914069,0.0,17094
-6.4558353,0.0,15456
-3.5358796,0.0,15506
-1.9109417,0.0,4982
-4.000372,0.0,14271
-2.828672,0.0,1228
-1.5342934,0.0,15941
-4.732655,0.0,3960
-3.234571,0.0,106
-3.0530362,0.0,3242
1.374995,1.0,691
-5.601429,0.0,1304
-2.4473214,0.0,14854
-1.3308686,0.0,1349
-2.3196492,0.0,5674
-5.742888,0.0,1826
-4.4670763,0.0,5833
-3.8842473,1.0,17088
-4.0813165,0.0,3935
-3.9278908,1.0,5616
-5.31399,0.0,230
-3.243716,0.0,3032
-3.550427,0.0,8487
-2.5618536,0.0,4670
-2.7920997,0.0,7647
-3.2604208,0.0,7842
-2.169713,0.0,4288
0.3259433,0.0,4248
-2.129702,0.0,879
-2.3512588,0.0,1540
-1.4450951,0.0,16802
-1.8533852,0.0,9218
-2.5277064,0.0,2480
-4.619483,0.0,2682
-2.5727196,0.0,6909
-4.0546308,0.0,5267
-0.058170073,0.0,4664
-3.6016226,0.0,10998
-4.6656904,0.0,1822
-3.9477878,0.0,4288
-0.34336168,0.0,1827
-2.5517821,0.0,10991
-4.039609,0.0,3714
-3.105751,0.0,6129
-6.5014696,0.0,7028
-4.0092177,0.0,5453
1.4764552,0.0,16926
-0.81030446,0.0,1016
-0.051489994,0.0,49
-0.7230442,0.0,4664
-0.013112247,0.0,13946
-1.5579927,1.0,3012
-0.17978284,0.0,6779
-4.226225,0.0,12442
-0.21067661,0.0,1550
-1.7268783,0.0,13825
-3.682765,0.0,9217
-1.5621226,0.0,60
-2.6080632,0.0,255
-1.4592249,0.0,13924
-0.74615735,0.0,4168
0.91428816,1.0,10882
-0.5627195,0.0,8836
-1.8789837,0.0,3521
-0.68886095,0.0,10262
-4.1611166,0.0,14660
-0.494791,0.0,1684
-1.2869697,0.0,773
-1.7072752,0.0,5882
-1.6529083,0.0,4814
-3.47639,0.0,3032
-1.408916,0.0,11692
-3.2059693,0.0,3299
-6.6727867,0.0,4565
-3.026356,0.0,4156
-3.5996494,0.0,16802
-6.477932,0.0,4354
-0.2959593,0.0,1196
-0.64038587,0.0,14095
-1.6556522,0.0,10320
-4.1915555,0.0,5673
-2.049553,0.0,6810
-5.449293,0.0,13913
-2.0842996,0.0,14034
0.05669982,0.0,8086
-3.6553912,0.0,4225
2.2772617,0.0,3887
-1.4655895,0.0,3260
-4.271134,0.0,1253
-2.895763,0.0,15447
0.8500955,1.0,14260
-3.3043797,0.0,14431
-1.1847091,0.0,3035
-3.1957684,0.0,1812
1.0469933,0.0,10797
-0.8731119,0.0,5104
-3.662748,0.0,7194
-4.8537226,0.0,5821
0.6389599,0.0,7904
-4.157404,0.0,8487
-3.4710646,0.0,2578
-5.3544908,0.0,6216
0.37630188,0.0,6146
-4.2727776,0.0,3850
-0.20362806,0.0,1760
-0.15120617,1.0,10992
-1.9680052,0.0,6800
0.79313344,0.0,624
-1.8744566,0.0,4177
-3.4506998,0.0,4360
-0.6771508,0.0,5860
-3.7934468,0.0,4946
-1.6026908,0.0,13796
-1.3139281,0.0,6216
-2.404139,0.0,4120
2.817796,0.0,11501
-4.838765,0.0,7163
-2.4158535,0.0,11721
-2.5601683,0.0,4211
-4.4575486,0.0,1044
0.4558757,0.0,11539
-2.9484718,0.0,12711
-3.6136608,0.0,6129
-2.159052,0.0,3753
-0.82487065,0.0,10349
-1.2115325,0.0,5001
-1.4440563,0.0,4844
-4.666687,0.0,8284
-4.0251765,0.0,885
-0.6867223,0.0,1401
-0.52323765,0.0,11511
1.34151,0.0,4464
-3.2779255,0.0,5902
-2.3539867,0.0,8465
-0.68867093,0.0,1296
2.2965274,0.0,2011
-1.889581,0.0,696
-2.522263,0.0,922
-5.553266,0.0,10501
-1.4189094,0.0,14247
-0.2554695,0.0,4246
-2.8671112,0.0,16721
-3.0846674,1.0,4121
4.5400486,1.0,7339
-1.5907896,0.0,12712
-3.237852,0.0,15407
-5.6923604,0.0,1302
-2.1698525,0.0,7784
-3.5366397,0.0,3280
-6.8486214,0.0,1325
-2.139502,0.0,1349
-9.157401,0.0,5859
-2.6467774,0.0,8487
-2.9994855,0.0,5173
-3.2994635,0.0,13795
-4.196553,0.0,7461
-1.440918,0.0,3571
-5.908351,0.0,1305
-0.066859186,0.0,1151
-1.8998718,0.0,5105
-4.5439215,0.0,1917
-1.530493,0.0,2528
3.384735,0.0,1821
-6.713029,0.0,1325
0.7764893,0.0,10797
-4.5220337,0.0,13980
4.4021606,1.0,1822
-3.928093,0.0,6911
-3.8551211,0.0,1253
1.1686586,0.0,1716
0.5469554,0.0,15513
1.1591365,0.0,5060
2.0902517,0.0,16657
-4.3431087,0.0,2004
-4.977744,0.0,4946
-1.0917635,0.0,6892
-5.381057,0.0,4946
-4.13888,0.0,6986
-1.9363458,0.0,1524
0.100877844,1.0,11475
-3.6601777,0.0,2682
-2.6787777,0.0,1253
-2.9325292,0.0,10320
-3.7317302,0.0,9082
-3.108472,0.0,3190
-1.4850895,0.0,2941
-2.6650534,0.0,11869
-1.8635013,0.0,2498
-3.4729357,0.0,4327
-5.519928,0.0,13079
-2.9265065,0.0,1524
-2.6478436,0.0,1142
-3.3855727,0.0,4982
-1.6186795,0.0,301
-2.866818,0.0,4664
-3.5959969,0.0,10808
0.15798342,0.0,3288
-2.012267,0.0,9206
-3.6048589,0.0,13011
-3.4609966,0.0,3714
3.0199218,0.0,9902
-5.106124,0.0,11620
-3.4610255,0.0,14854
-5.5397,0.0,522
-7.9116354,0.0,5237
-4.6325445,0.0,7690
-1.5169984,0.0,15014
-4.417656,0.0,8284
-1.0331722,0.0,1044
-2.8335443,0.0,11967
-0.39746612,0.0,7734
-4.8799286,0.0,16607
-1.7085118,0.0,12339
-1.8235391,0.0,4897
-3.884064,0.0,16004
-4.74605,0.0,7841
-2.3531063,0.0,1225
-0.65317374,0.0,9849
-1.9934839,0.0,8497
-2.4446225,0.0,961
-3.1425345,0.0,4485
-1.219044,0.0,14134
-4.6033416,0.0,4705
2.28344,1.0,17094
-2.2277005,0.0,5543
-2.2169027,0.0,3190
-2.9487166,0.0,10515
0.70825857,0.0,1590
-1.6642444,0.0,12407
-2.050869,0.0,3032
-3.6432562,0.0,1930
0.7125262,0.0,7106
-4.36971,0.0,15185
-2.2050345,0.0,6993
-1.134923,0.0,1142
-4.109582,0.0,17259
-2.3142643,0.0,10973
-3.2201598,0.0,4625
0.96782714,0.0,11
-3.1219115,0.0,5001
-2.3183546,0.0,8367
-1.4685593,0.0,10885
-0.12198763,0.0,14854
-3.213048,0.0,6861
-3.1229198,0.0,1142
-0.2540903,0.0,4884
0.20809582,0.0,3524
-2.4886894,0.0,12981
-2.6995249,0.0,4023
1.4258008,0.0,2544
-3.1908212,0.0,6964
-2.6870165,0.0,3707
-3.8285394,0.0,1017
-1.159308,0.0,10505
-2.7354217,0.0,14348
-2.7703319,0.0,1524
-2.391508,0.0,4844
-5.4196777,0.0,6800
-4.8791943,0.0,4513
-2.6449928,0.0,3714
-1.9310434,0.0,13686
-3.001655,0.0,9882
-5.393354,0.0,7028
0.8707717,0.0,5060
-3.8527155,0.0,14270
-0.09612306,0.0,4670
-4.907205,0.0,4612
-4.0195,0.0,15407
-1.5642893,0.0,11519
0.36601585,0.0,812
2.3164055,1.0,13319
-2.8569283,0.0,4666
-3.197125,0.0,3317
-4.6797905,0.0,8791
-2.5440059,0.0,3021
-3.881403,0.0,15146
0.24173087,0.0,5819
-2.8293197,0.0,8086
-4.863704,0.0,3252
-4.393626,0.0,9752
-0.7231246,0.0,2059
-0.60433,0.0,500
-5.04073,0.0,544
-2.9567854,0.0,15242
0.99074453,1.0,8721
-0.6607444,0.0,3996
-4.21908,0.0,4225
-3.34655,0.0,4387
-1.9541143,0.0,14270
-1.3749198,0.0,7195
-1.638289,0.0,9435
-4.9032702,0.0,4225
-3.4352276,0.0,500
-2.6681209,0.0,4492
1.6662514,1.0,14271
-5.9449224,0.0,4513
0.25178778,0.0,42
-3.2893107,0.0,3190
-5.069976,0.0,10465
1.15141,0.0,7611
-0.7960605,0.0,14957
-6.2629395,0.0,9593
-4.5341997,0.0,3938
-5.7202697,0.0,24
-3.2951517,0.0,11650
-3.1008325,0.0,500
-5.4390554,0.0,5711
-4.633029,0.0,174
-3.3460083,0.0,14286
-3.0993888,0.0,3333
1.9560251,0.0,7194
-4.01823,0.0,500
0.7825191,0.0,4233
0.37019822,0.0,15264
0.08281491,0.0,2806
-1.1429127,0.0,121
-3.0700116,0.0,893
-3.0523958,0.0,5530
-2.769676,0.0,1347
-1.6493471,0.0,10639
-0.793832,0.0,16607
-7.28813,0.0,10996
-5.415869,0.0,6867
-3.3027186,0.0,17395
-1.4925517,0.0,12092
-2.7018528,0.0,6993
-1.3247979,0.0,3552
-2.315734,0.0,11755
-3.1415658,0.0,1156
-2.5181355,0.0,3032
-2.0171785,0.0,1488
2.9278674,1.0,6908
-4.640047,0.0,7132
-1.8579118,0.0,9363
-4.415447,0.0,17021
-0.21165138,1.0,1662
-5.3148856,0.0,17074
-8.485624,0.0,4023
-1.7184862,0.0,185
-3.8939095,0.0,3299
-2.9834466,0.0,2661
-3.4098606,0.0,3521
-2.7341318,0.0,8269
-2.2991672,0.0,17098
-4.2592983,1.0,4601
-6.106919,0.0,11141
-2.6997151,0.0,9540
-3.1727722,0.0,3297
-2.7024598,0.0,13322
-5.0467253,0.0,12712
-0.78255945,0.0,2436
-4.1177983,0.0,4582
-0.29060534,0.0,10767
-3.8069282,0.0,734
-3.8978524,0.0,1833
-2.468424,0.0,1044
-4.4909897,0.0,2698
-2.3942451,0.0,9893
0.3649828,1.0,1475
-2.0509782,0.0,500
-0.9204036,0.0,10938
3.3430233,1.0,11501
-4.0607853,0.0,4731
-2.2146387,1.0,8283
-5.5226536,0.0,2549
-0.2828735,1.0,937
-2.5807877,0.0,4937
2.0904064,0.0,17104
-0.9265283,0.0,3431
-2.5661178,0.0,2732
-3.7510211,0.0,8496
0.06958733,0.0,3308
-5.214613,0.0,3714
-5.3039656,0.0,4309
-1.685653,0.0,10885
-4.0109286,0.0,242
1.0912724,0.0,13562
-1.1407216,0.0,7027
-1.6153371,0.0,15425
-4.0851607,0.0,4485
-2.1232653,0.0,15505
-2.3208888,0.0,6022
-3.8777246,0.0,11053
-1.0347886,0.0,605
-0.6034925,0.0,3261
-4.4025903,0.0,12487
-2.1804304,0.0,1560
-4.1528172,0.0,10475
-4.093893,0.0,15232
-2.8915439,0.0,1488
-2.331581,0.0,10639
2.2585106,0.0,2292
-7.9199057,0.0,1823
-5.2885222,0.0,5270
-2.687633,0.0,1351
-1.4090288,0.0,2269
-0.14498724,0.0,5864
0.43732727,0.0,2225
-5.7036953,0.0,4911
-5.744055,0.0,5855
-1.0270693,0.0,4371
-1.8272247,0.0,9540
0.44530714,0.0,12532
0.5279525,0.0,4020
-2.640974,0.0,6860
-1.9426444,0.0,7194
-3.0563731,0.0,2579
-4.5459604,0.0,4024
-3.709945,0.0,2550
-3.7171404,0.0,4024
-1.9082829,0.0,4327
-4.086279,0.0,15448
-2.1821508,0.0,2698
-4.061802,0.0,1995
-3.6634212,0.0,2236
-2.782621,0.0,60
1.2282494,0.0,6162
-0.58255684,0.0,450
-3.078269,0.0,630
-2.172821,0.0,4826
1.5326558,0.0,3295
-3.538222,0.0,9576
-0.7634755,0.0,10073
-3.323105,0.0,3261
-8.404126,0.0,13946
-0.75038916,0.0,4726
1.3922232,0.0,6350
-4.019528,0.0,6991
-2.8605027,0.0,1350
-1.1221312,0.0,3577
-1.557689,0.0,8087
0.67772293,0.0,3898
-2.8432493,0.0,1527
-4.3277287,0.0,15447
-1.198153,0.0,546
-1.5295753,0.0,3347
-2.571679,0.0,4707
-3.5094824,0.0,49
-2.0712228,0.0,4211
-3.151731,0.0,4707
-2.861524,0.0,10774
0.7285076,0.0,16129
-2.6981263,0.0,98
-1.6103702,0.0,10202
-5.4895186,0.0,10987
-2.8505702,0.0,2561
-0.85262054,0.0,15718
2.4958413,0.0,619
-2.8944488,0.0,5104
-4.263626,0.0,3308
-4.035353,0.0,5680
0.078441076,0.0,14260
-4.397933,0.0,2129
-0.06856246,0.0,3524
-3.0466845,1.0,2544
-5.121155,0.0,892
-1.9541205,0.0,17157
-1.1648395,0.0,8464
-3.7323194,0.0,544
-1.6763207,0.0,2609
-2.0264595,1.0,1760
1.1536765,1.0,16075
-4.291457,0.0,1871
1.9331324,1.0,11470
-2.4999685,0.0,15992
-2.2680645,0.0,8791
-3.9594774,0.0,3015
-0.7689813,0.0,5711
1.5216761,0.0,11465
-2.708263,0.0,11511
-1.3996668,0.0,10883
-3.5288491,0.0,9216
-2.743506,0.0,1628
-2.8624372,0.0,5225
-5.0391655,0.0,6892
-0.3597539,0.0,2123
-5.8899546,0.0,5860
-1.7627809,0.0,11053
-4.349269,0.0,6216
-3.745535,0.0,10990
-5.575383,0.0,5860
-3.098279,0.0,3336
-2.7504616,0.0,499
-1.6761861,0.0,10808
-0.521967,0.0,13157
-1.8994377,0.0,8494
-3.5605822,0.0,1349
-4.2746096,0.0,3497
-2.7883964,0.0,2225
-2.2895598,0.0,9395
-3.3684468,0.0,2926
-3.656405,0.0,4588
-1.1867983,0.0,605
-3.9537325,0.0,12844
-3.0964413,0.0,17266
-0.15689737,0.0,15252
-6.441283,0.0,9141
-0.14881378,0.0,3260
-5.582549,0.0,13385
-1.4496272,0.0,2819
-2.91579,0.0,2004
-2.374474,0.0,15146
-4.0624332,0.0,6753
-3.0916986,0.0,13562
-5.3328342,0.0,8494
-3.5084639,0.0,15867
-1.0932366,0.0,11409
-4.9040337,0.0,1132
-4.3272867,0.0,11823
-3.8771806,0.0,2951
-5.5148654,0.0,13903
-6.1563177,0.0,7163
2.1686664,0.0,6787
-2.531805,1.0,10320
-2.5403643,0.0,3850
-0.39824694,0.0,3009
-1.630533,0.0,8495
-3.0917501,0.0,6485
-5.217269,0.0,6309
-0.17739275,0.0,1372
-2.9258664,0.0,15145
0.8788312,0.0,885
-4.457239,0.0,15232
