logits,labels,entries
-4.0060325,0.0,1394
-1.7601074,0.0,3408
1.0303581,1.0,14810
-1.4570694,0.0,11102
-4.0769463,0.0,1219
-1.8326193,0.0,12827
-1.8355743,0.0,4293
-3.3200643,0.0,3806
-3.7062838,0.0,5561
-2.0485213,0.0,14336
-5.3173666,0.0,474
-3.9358094,0.0,2851
0.40408343,1.0,4067
6.496578,1.0,13405
-2.6300383,0.0,12154
-1.7139382,0.0,6960
-1.6870644,0.0,3603
-3.045821,0.0,2984
-1.8041981,0.0,3386
-0.32381877,0.0,4895
-1.3759952,0.0,12928
3.2410448,1.0,2826
-3.3648615,0.0,13941
-1.3654021,0.0,11985
-2.9878216,0.0,1869
2.7058783,0.0,11326
-0.010401353,0.0,14799
0.7903114,0.0,6363
-0.046269875,0.0,9051
-2.287378,0.0,4089
-2.3533466,0.0,150
-6.1637154,0.0,8589
-3.0727017,0.0,15751
-0.68073255,0.0,4481
-3.6241786,0.0,3984
-2.34562,0.0,468
-2.6469305,0.0,12193
1.5947963,0.0,16134
-3.393739,0.0,4951
-0.50771785,0.0,13238
0.0856454,0.0,2482
-0.5091747,0.0,962
0.815904,1.0,10204
-2.179342,0.0,15089
1.8351585,1.0,10325
-4.2508693,0.0,11171
-1.8301762,0.0,10415
-3.3513076,0.0,731
-0.30108273,0.0,9779
-3.5204127,0.0,10684
-1.4526259,0.0,3949
-2.564501,0.0,7042
-0.8686783,0.0,11763
-4.037949,0.0,8589
-2.9010227,0.0,11207
0.6134749,0.0,15695
-2.1285412,0.0,6282
-2.7855833,0.0,6500
0.039442502,1.0,7241
-4.5869427,0.0,5421
-3.7247686,0.0,1337
-0.5053275,0.0,2573
-1.9479444,0.0,11443
-1.1046858,0.0,5277
-3.53883,0.0,14102
-1.7166303,0.0,11208
-0.52239203,0.0,684
-3.8459816,0.0,11407
-2.9200742,0.0,3263
-0.46447223,0.0,1337
-2.253134,0.0,7145
-0.13882898,0.0,48
-1.7107673,0.0,701
-1.4080176,0.0,13237
-3.5995915,0.0,13403
-2.2623696,0.0,9910
-1.7427678,0.0,12410
-3.9561079,0.0,5122
-1.2897571,0.0,2482
-2.627844,0.0,6370
-1.0925071,0.0,5311
-2.1398184,0.0,684
-4.1489673,0.0,10041
-1.1289907,0.0,4500
-3.564185,0.0,11297
-1.1480635,1.0,4950
-3.584306,0.0,15510
0.22525334,0.0,13226
-3.5686305,0.0,16165
-4.053162,0.0,13208
-1.0441462,0.0,2380
-1.4525789,0.0,15371
-4.661163,0.0,3700
-3.681236,0.0,48
-1.7291993,0.0,14390
2.1739156,0.0,14948
-2.9099393,0.0,5969
1.4046654,0.0,4542
-3.1687274,0.0,7018
-0.7551194,0.0,14936
-2.1141193,0.0,12928
-2.5457833,0.0,13850
-2.1381295,0.0,193
1.5877551,0.0,6512
-4.4459276,0.0,9898
0.3157428,0.0,17382
0.29540104,0.0,14503
0.3784861,0.0,11075
-3.62133,0.0,1337
-2.663234,0.0,10877
-4.7073965,0.0,958
-3.7889998,0.0,8547
-4.402261,0.0,6889
-2.1887968,0.0,6894
0.48071635,0.0,16637
-2.1420019,0.0,2644
-3.452972,0.0,9052
-2.5553882,0.0,9718
-3.4156115,0.0,13226
-1.5373598,0.0,2050
-5.1712413,0.0,15388
-2.7556312,0.0,2571
-3.0050495,0.0,473
-0.8788566,0.0,12806
0.57930535,0.0,925
-4.1054516,0.0,2822
-1.4031405,0.0,4438
4.5705075,1.0,5397
-2.7717178,0.0,2872
-3.008643,0.0,1144
-0.65380603,0.0,2688
-1.5819117,0.0,11145
-3.9978206,0.0,15812
-0.9010748,0.0,3011
-2.641117,0.0,4653
0.21634933,0.0,2482
-0.89749616,0.0,6749
-0.023112383,0.0,9508
-1.4925015,0.0,12154
-4.04953,0.0,2431
-0.7743076,0.0,7277
-2.7184794,0.0,8113
-0.7520129,0.0,5123
-0.7264614,0.0,10194
-2.9402108,0.0,9208
-3.0880713,0.0,2453
-2.3097167,0.0,4430
-4.1339464,0.0,11204
-1.3590668,0.0,17117
-0.54468584,0.0,9615
-4.7813554,0.0,5689
-3.1517022,0.0,962
-1.5094479,0.0,4500
-3.374647,0.0,16258
0.5507842,0.0,2448
-0.733057,0.0,7154
0.4768052,0.0,12513
-1.5325409,0.0,1141
0.6470668,0.0,8388
-3.6689837,0.0,2364
-1.5239447,0.0,10977
-0.9012548,0.0,920
-1.710797,0.0,12281
-0.89796346,0.0,4339
-3.5718281,0.0,474
-3.833829,0.0,9440
-2.1121929,0.0,3404
-3.018275,0.0,4915
-3.0151746,0.0,11711
-3.7235746,0.0,5567
-4.6058393,0.0,7216
-4.3064346,0.0,474
0.36916903,0.0,14560
-4.339191,0.0,1502
1.7952958,0.0,2512
-3.4202812,0.0,16356
-2.4285781,0.0,6692
-5.7650027,0.0,14037
-3.9064677,0.0,3806
-0.31098998,0.0,444
-2.2781842,0.0,731
-2.8042645,0.0,13193
1.8396038,0.0,11093
-1.9211017,0.0,9618
-3.9064248,0.0,13406
-0.61080223,0.0,6889
-1.491566,0.0,5081
-0.5184258,0.0,6926
-0.87658125,0.0,13193
1.5598272,0.0,11094
-2.5180197,0.0,4576
-0.54660004,0.0,6383
-1.8888093,0.0,4409
-2.077336,0.0,2535
-3.3968098,0.0,13500
-5.3906612,0.0,14126
-2.623038,0.0,14616
-3.316675,0.0,2109
-0.8551526,0.0,12995
0.42151505,1.0,14667
-2.1539717,0.0,8589
-0.22254205,0.0,13406
-2.622717,0.0,4768
0.13731459,0.0,11215
-2.1765893,0.0,2437
-0.5786286,0.0,6704
5.5898805,1.0,2273
-1.2486386,0.0,5648
1.3253042,0.0,11371
0.16148734,0.0,4430
-3.7253985,0.0,529
-2.299942,0.0,1005
1.6851591,0.0,1770
-4.897718,0.0,701
0.1639683,0.0,686
-2.9262805,0.0,15630
-1.0298746,0.0,16617
-4.143335,0.0,5776
-2.9180944,0.0,4442
-3.4163845,0.0,9222
-2.7679117,0.0,8309
-5.015825,0.0,15257
-3.0785153,0.0,4444
0.08335849,0.0,5101
-1.2186538,0.0,12549
-3.6711192,0.0,12193
-0.7955889,0.0,13071
-1.2402117,0.0,12827
0.60155874,1.0,8308
-2.996173,0.0,6434
-0.5248259,0.0,1198
-2.3131614,0.0,11113
-1.1919292,0.0,11615
-2.048001,0.0,14044
-3.1861596,0.0,6838
0.15373662,0.0,12881
-0.97506964,0.0,9208
0.6846353,0.0,2803
-4.032457,0.0,4653
-3.1502235,0.0,6383
-3.7717795,0.0,2822
-1.5756027,0.0,7000
-1.2571009,0.0,3451
-1.8728229,0.0,8979
0.1864779,0.0,6487
-1.7203141,0.0,4583
-2.4952323,0.0,12684
-2.4626448,0.0,10646
-1.4842578,0.0,8988
-2.2243955,0.0,5648
-0.9352531,0.0,13236
-1.0223396,0.0,14172
-2.3382056,0.0,2275
1.7686173,0.0,12605
-1.9338126,0.0,339
-5.531167,0.0,11391
-1.6691915,0.0,6838
-0.7533329,0.0,5927
-1.815212,0.0,2244
-0.09741978,0.0,5078
-3.7747655,0.0,14102
-4.3900557,0.0,5464
-2.9053268,0.0,5324
-0.717224,0.0,4952
-2.6798453,0.0,6687
-0.9912726,0.0,12683
0.0045586526,0.0,15517
-2.2797525,0.0,6881
-0.9216853,0.0,9001
-1.0737365,0.0,3490
-2.918474,0.0,11172
0.19213343,0.0,862
-1.4696823,0.0,3558
-3.022009,0.0,298
-3.7212331,0.0,11329
-1.383012,0.0,7280
-1.6956719,0.0,7593
-0.6585054,0.0,701
-3.0172663,0.0,10766
1.6138753,0.0,10530
-2.4765556,0.0,9248
-1.4345988,0.0,6921
-3.4904163,0.0,16503
-2.7995884,0.0,4595
-2.0216603,0.0,2499
-1.7296561,0.0,13674
-2.669657,0.0,11919
-1.9854336,0.0,4954
-2.2557507,0.0,11075
-3.842145,0.0,4442
0.24900484,0.0,1011
0.20354357,0.0,4583
-1.3866507,0.0,7595
-1.571279,0.0,7042
-3.4744134,0.0,684
-4.509235,0.0,14258
-0.53878677,0.0,12932
-4.0210867,0.0,11245
-0.7628035,0.0,6454
-4.1385283,0.0,7215
-2.8574247,0.0,1219
-2.2989185,0.0,2245
-2.4639347,0.0,5393
-1.5884365,0.0,830
-0.5684797,0.0,569
-5.8823633,0.0,15222
-0.019979589,0.0,10504
-5.0393257,0.0,11614
-2.6612911,0.0,6689
-3.520249,0.0,13943
-1.9621303,0.0,15854
-3.8662438,0.0,3146
-0.804853,0.0,4583
-2.3364666,0.0,701
-0.68917125,0.0,15741
-1.5416158,0.0,2482
-1.7230493,0.0,2109
1.5884393,0.0,4520
-0.6341299,1.0,4512
0.60303813,0.0,12682
-0.18175605,1.0,13958
-1.0136062,0.0,4541
-2.1219723,0.0,1743
-0.26807043,0.0,1762
-0.9036131,0.0,6517
-4.993465,0.0,10645
-2.7851665,0.0,15630
-3.6391687,0.0,4280
-1.1778092,0.0,5121
-1.2369696,0.0,684
-2.6123888,0.0,3984
-2.0686536,0.0,5328
-0.1562821,0.0,2822
-1.6841984,0.0,11391
0.7561553,0.0,10199
-4.662743,0.0,10684
-2.2684498,0.0,5114
-1.0909745,0.0,11534
-1.1166898,0.0,848
0.17444977,0.0,6686
-1.9430791,0.0,12722
0.5654321,0.0,5390
-2.1380816,0.0,9792
-2.3699648,0.0,701
-3.4814217,0.0,1966
-3.5127542,0.0,23
-1.1852839,0.0,12151
-1.9477183,0.0,13862
-0.3116328,0.0,13996
-2.122316,0.0,5257
-3.1452157,0.0,12903
1.5926749,0.0,1743
-2.435057,0.0,5646
-3.7180154,0.0,257
-4.6191735,0.0,14174
0.24452198,0.0,12393
1.4250361,0.0,13215
-1.0656902,0.0,11118
1.6376762,1.0,12749
-2.6363156,0.0,13988
-2.1222816,0.0,13440
-4.6368484,0.0,14521
-0.9753484,0.0,12931
-1.0203505,0.0,1923
-0.24445641,0.0,8976
3.3420012,1.0,6518
-4.51813,0.0,3712
-1.5031365,0.0,8308
-4.633631,0.0,807
0.09510618,0.0,11094
-3.3124492,0.0,3984
-3.2003405,0.0,6692
-1.347705,0.0,10684
-4.82254,0.0,8997
-3.1901648,0.0,5004
-4.1043735,0.0,2437
0.8039555,0.0,916
-3.940399,0.0,150
4.0733347,1.0,11864
-2.1913579,0.0,985
-4.1265674,0.0,12061
-4.674727,0.0,6887
-1.5837659,0.0,382
-1.0581816,0.0,4500
-3.063327,0.0,6687
-0.74921536,0.0,7241
-2.7957413,0.0,3730
-1.5484242,0.0,12041
-2.1848123,0.0,9692
-2.8937426,0.0,8539
-3.2479575,0.0,1337
-2.2888606,0.0,2872
1.7360047,0.0,14461
1.1025724,0.0,12873
-5.029261,0.0,2760
-4.060081,0.0,4350
-1.1275339,0.0,5109
-1.0262111,0.0,4583
-2.1250482,0.0,4953
0.7352947,1.0,12149
0.5883494,0.0,9817
1.2054363,0.0,3564
-0.9738247,0.0,2499
-1.5490924,0.0,5927
-3.5780637,0.0,473
0.6732622,0.0,10344
0.72729576,0.0,862
-1.270764,0.0,4916
-0.8483903,0.0,14335
-4.027973,0.0,3806
-1.1005012,0.0,1219
-4.004407,0.0,7079
-0.11545664,0.0,958
-2.321716,0.0,3145
-0.42663816,0.0,10326
-1.9039582,0.0,6157
-2.7177796,0.0,3407
-0.13175614,1.0,1026
-2.6634443,0.0,2099
-1.8047208,0.0,13219
-3.396201,0.0,11118
-2.556735,0.0,2760
-3.763535,0.0,14106
-2.6589878,0.0,2213
-2.8062985,0.0,9068
-2.7512052,0.0,11102
-2.8900783,0.0,701
-3.6983516,0.0,10646
-1.505526,0.0,10345
-0.36754453,0.0,14335
-1.4932432,0.0,2997
-4.4875727,0.0,11371
-3.7931402,0.0,4370
-0.5450498,0.0,4339
-0.06869082,1.0,15229
-4.3235106,0.0,2872
-2.0808606,0.0,5526
-0.10211374,0.0,6827
-2.8622513,0.0,5692
-0.5896633,0.0,1951
-0.4485867,0.0,165
-4.7128243,0.0,13945
-4.4739666,0.0,12395
-1.031998,0.0,13194
-2.3368347,0.0,4951
-1.7614001,0.0,5011
-0.24192902,0.0,2275
-1.9755611,0.0,2822
-0.23536053,0.0,12153
-3.2738707,0.0,2275
-1.9484339,0.0,6505
0.16088626,0.0,5011
-3.3750021,0.0,6068
-3.2484343,0.0,9050
-3.5808756,0.0,9334
-0.32971168,0.0,7020
-2.8483255,0.0,5277
-2.638725,0.0,8358
-0.88540876,0.0,8539
0.49329573,1.0,2259
-4.613833,0.0,13405
-1.0315878,0.0,8974
-1.6592025,0.0,13407
-3.150354,0.0,2213
-0.30196485,0.0,13219
-4.49244,0.0,4917
-2.3408988,0.0,4583
-2.65461,0.0,2228
0.09398376,0.0,3518
0.4581793,1.0,4329
-3.1185694,0.0,8692
-2.6190114,0.0,14044
0.66167575,0.0,2050
-2.741542,0.0,6877
-2.4761732,0.0,13568
-0.44089532,1.0,5464
0.3956109,1.0,5311
-3.018224,0.0,5074
-4.4554443,0.0,277
-2.6713827,0.0,6516
-2.1754484,0.0,6594
-1.0581498,0.0,9241
2.9644573,1.0,14040
-3.6416168,0.0,701
0.67995685,0.0,4906
0.5779704,0.0,9816
1.489413,0.0,1036
-4.2750416,0.0,5022
-1.83838,0.0,3874
2.2302938,1.0,11762
-1.0228443,0.0,9466
1.4075199,0.0,11988
-1.180099,0.0,12903
-0.8851419,0.0,6681
-0.8846042,0.0,125
-2.2086234,0.0,3446
-3.7546952,0.0,11075
-1.3751143,0.0,2099
-1.5890137,0.0,569
-1.8618838,0.0,10308
-4.0391116,0.0,4509
-0.8534579,1.0,11862
-2.0981514,0.0,13193
-2.9780283,0.0,6894
-1.2495178,0.0,6814
-4.6345196,0.0,5290
-3.0034354,0.0,2688
-3.76515,0.0,11117
-4.792536,0.0,2272
-0.7142883,0.0,5328
1.3290763,1.0,15469
-2.4524004,0.0,4541
-4.343989,0.0,5101
5.6883745,1.0,14043
-0.5936639,0.0,9898
-2.5848806,0.0,1562
-2.9015257,0.0,2984
1.7333713,1.0,7727
-1.8966138,0.0,10898
-2.1918063,0.0,5114
-0.9521167,0.0,6510
-2.7818565,0.0,2872
3.1109397,1.0,12748
-3.8584545,0.0,11893
-1.0446558,0.0,5070
-1.0575861,0.0,9444
-1.7122554,0.0,6807
-2.7975461,0.0,5103
0.057747886,0.0,958
-2.5978873,0.0,10205
-2.0667305,0.0,1248
2.0793612,1.0,1561
4.293669,1.0,11209
1.6757778,1.0,3167
-2.6829364,0.0,3954
4.2699256,1.0,2448
-2.037697,0.0,6681
-1.7802416,0.0,12511
-0.1397261,0.0,11204
-5.644233,0.0,1394
-2.7805245,0.0,5123
0.6792508,0.0,3112
-3.4198954,0.0,14040
-2.8079784,0.0,1869
-0.79794383,0.0,3291
-3.8382251,0.0,13936
-1.9688419,0.0,2867
0.1345945,0.0,807
-3.8884528,0.0,193
-3.5588167,0.0,16407
-3.20193,0.0,3984
-1.1204984,0.0,1562
-2.4371023,0.0,5943
-1.9294701,0.0,3761
-1.0105677,0.0,7121
-2.1767328,0.0,12679
-2.8533273,0.0,13603
-0.4259023,0.0,6068
-3.7388327,0.0,12824
-2.7206542,0.0,3408
-4.078175,0.0,9498
-5.5180974,0.0,6730
-1.7350627,0.0,5094
0.8126983,0.0,12282
0.31832573,0.0,8983
-3.4783506,0.0,710
-1.1975228,0.0,1744
-1.895732,0.0,13726
-0.5584393,0.0,5311
-2.8710568,0.0,4050
-1.2231411,0.0,5934
-2.9914677,0.0,11310
-3.2845619,0.0,132
-0.9938018,0.0,701
-2.2773755,0.0,15463
-4.585638,0.0,5464
-2.26706,0.0,4916
-1.4554116,0.0,10977
-0.24347147,0.0,11711
0.3694095,0.0,7241
0.53857225,0.0,2244
-2.7877004,0.0,12949
-0.36834094,0.0,11919
1.5821364,1.0,7283
-3.645157,0.0,4196
0.5809117,0.0,11591
-2.1868832,0.0,5103
1.733837,0.0,5107
-3.9948227,0.0,2228
-1.5170312,0.0,3603
2.4547722,1.0,15137
-1.2789298,0.0,5198
-1.6677212,0.0,8997
-0.9229891,1.0,6799
0.57827157,0.0,10577
-1.7187049,0.0,15100
-2.5140517,0.0,14371
-2.8682792,0.0,1905
-3.7088602,0.0,12395
-3.218785,0.0,16479
-0.12711957,0.0,6381
-0.79613215,1.0,11361
-4.31745,0.0,5561
-2.646936,0.0,5117
2.7043688,1.0,7275
-1.8148135,0.0,14125
2.421479,1.0,11187
-4.6176505,0.0,10550
-3.0834208,0.0,11171
-3.630648,0.0,11297
-2.6972249,0.0,14426
-2.7112958,0.0,3880
-0.5523632,0.0,14814
-0.43439722,0.0,9817
-2.7813983,0.0,6433
0.25225884,0.0,14459
-0.09545051,0.0,13214
-4.243549,0.0,4999
-1.5543419,0.0,10199
-4.28354,0.0,13826
-1.6632982,0.0,1627
-3.1416132,0.0,3811
-4.410543,0.0,15711
1.3043764,1.0,12152
0.2145176,0.0,8547
-2.2515433,0.0,6505
-2.7073474,0.0,1494
-1.4474732,0.0,5499
-3.1129768,0.0,7175
-3.8074827,0.0,5464
1.3385621,0.0,11119
-0.5425263,0.0,4917
-1.571687,0.0,2319
-0.796134,0.0,12151
-1.6084439,0.0,557
1.9702963,0.0,8562
-0.56413954,0.0,3555
-0.53668624,0.0,6151
1.2041392,0.0,261
-3.0023022,0.0,6500
-4.1589427,0.0,4180
-2.9025366,0.0,1011
-1.7742366,0.0,4916
-4.4236455,0.0,9871
-2.2755685,0.0,5094
-0.29946512,0.0,5324
-3.8563778,0.0,9996
-0.86942863,0.0,9900
-3.8612254,0.0,1337
-2.830571,0.0,13683
-1.3213402,0.0,3949
-3.1964533,0.0,3373
-3.5543644,0.0,14803
-0.2726691,0.0,16426
-2.4679182,0.0,11150
-2.4797127,0.0,4438
-0.702341,0.0,2963
-3.1868165,0.0,13450
-2.8306415,0.0,7042
-2.5455396,0.0,11360
0.98885494,0.0,5161
-1.5077974,0.0,6220
-2.6923568,0.0,4993
-0.83873934,0.0,6381
-2.5272584,0.0,4951
-1.5194739,0.0,4583
-3.906492,0.0,11092
-1.4355191,0.0,9426
1.0261871,0.0,9075
-3.0985491,0.0,11708
-0.344946,0.0,15519
-0.30321229,0.0,13880
-4.85014,0.0,470
-0.317216,1.0,12515
-4.354714,0.0,6370
1.4911448,0.0,5906
-0.76809335,0.0,13685
0.24041131,0.0,186
-0.53398263,0.0,4500
-0.05864357,1.0,14202
-2.7459786,0.0,4954
-1.4967812,0.0,2822
-1.7212932,0.0,6039
-1.2231282,0.0,962
-2.8306046,0.0,10379
-0.26117295,0.0,3001
-3.2132113,0.0,5109
-2.82319,0.0,6370
-0.46798915,0.0,5072
-0.71363413,0.0,7782
-4.3259587,0.0,3699
0.12061793,0.0,6688
-2.5197718,0.0,14371
-2.010854,0.0,11988
-2.078895,0.0,10766
-0.8544634,0.0,4500
-2.7134418,0.0,8905
-0.8418786,0.0,2245
-3.2867208,0.0,413
-1.5161203,0.0,4916
-0.25122178,0.0,4951
-2.0626936,0.0,14141
-1.5337327,0.0,2920
-1.0265964,0.0,14236
-0.45847183,0.0,5103
3.097195,1.0,3566
0.29050943,0.0,33
-4.4978385,0.0,11004
1.6023089,0.0,16617
-4.6992183,0.0,2353
-3.8096442,0.0,2760
-0.48889488,0.0,1562
-1.6989728,0.0,2998
-2.3188896,0.0,478
-4.13563,0.0,479
-1.0386933,0.0,6807
-3.9116042,0.0,5117
1.2151396,0.0,5257
-2.922489,0.0,5290
-2.238318,0.0,4542
-1.9855193,0.0,5213
-0.018198557,0.0,4430
-0.36355525,0.0,15452
-3.4284904,0.0,13241
0.1018519,0.0,6806
-2.4827225,0.0,5070
-2.3852565,0.0,8547
0.04408761,1.0,3436
-1.325802,0.0,9051
-3.0721557,0.0,2513
-1.2883257,0.0,2109
-1.745969,0.0,297
-3.4889147,0.0,1869
-1.7873031,0.0,9816
0.49495715,0.0,14172
-4.1603003,0.0,3653
-3.8724577,0.0,257
-2.392104,0.0,14936
-4.398888,0.0,4438
-1.9658179,0.0,17556
-0.71604174,0.0,4468
-2.2587855,0.0,5121
-3.5626192,0.0,5123
-0.05595089,0.0,2642
0.545393,0.0,12692
-3.095468,0.0,8051
-4.2676063,0.0,10866
-2.5083382,0.0,2535
-1.2497177,0.0,16422
-3.502322,0.0,8547
-1.1660177,0.0,7479
-0.54948735,0.0,3146
-2.8124504,0.0,8590
-2.9186485,0.0,12132
-1.0737481,0.0,12198
-2.4566877,0.0,6681
-0.7759867,0.0,2067
1.5443978,0.0,13078
-3.1778738,0.0,5526
-2.0046642,0.0,4687
-1.2657902,0.0,3984
-1.8144684,0.0,8310
-2.5737164,0.0,1336
-2.3252006,0.0,701
-3.0160139,0.0,9850
-0.8637871,0.0,3451
5.292437,1.0,4349
-4.4455934,0.0,10977
-2.7109442,0.0,14043
-4.2287126,0.0,4953
-0.19934863,0.0,9675
1.7683698,0.0,11410
-2.9184766,0.0,8995
-1.4469529,0.0,2822
-2.0162046,0.0,12693
-0.9568923,0.0,6805
-3.4760542,0.0,8997
-2.145465,0.0,4952
-4.1550283,0.0,2486
-3.6497705,0.0,710
0.5770952,0.0,6870
3.9385087,1.0,11223
-1.3480014,0.0,8980
-0.9484372,0.0,17382
-3.4467125,0.0,1141
-0.68889385,0.0,5466
-2.5280414,0.0,165
-1.0746483,0.0,16353
-2.9134676,0.0,4953
1.0805687,1.0,1227
-0.8193053,0.0,473
-2.7699811,0.0,11246
-2.545335,0.0,13030
-1.4698683,0.0,413
-5.7712684,0.0,10766
-0.60567886,0.0,13407
0.29660392,0.0,5077
-1.2059811,0.0,1020
-1.1105802,0.0,3767
-0.8173203,0.0,6681
-3.6750429,0.0,13690
-5.2949924,0.0,6434
-1.6549538,0.0,13203
-0.46682388,0.0,594
-0.33405936,1.0,685
0.8014633,0.0,10200
0.92896134,0.0,132
-3.402981,0.0,5069
1.5777053,1.0,14259
-4.794719,0.0,11228
-2.3754013,0.0,4917
-6.0362525,0.0,6730
-0.50417197,0.0,7239
-4.068584,0.0,4954
-2.4677377,0.0,4426
-3.7571616,0.0,11175
-4.584728,0.0,13685
-2.7605748,0.0,10433
-0.3786769,0.0,14461
-0.982805,0.0,1502
-1.7969912,0.0,14082
-4.1467347,0.0,3811
-2.9427564,0.0,12131
2.872156,1.0,12182
0.610513,0.0,1627
-2.253195,0.0,5103
-1.7156775,0.0,1762
0.11093629,1.0,8766
-1.5762295,0.0,9001
-2.277856,0.0,13447
-2.3514266,0.0,5500
-3.5905282,0.0,2822
-3.656058,0.0,3811
-0.85254925,0.0,3145
-0.9472795,0.0,473
-2.3961203,0.0,1966
-3.095772,1.0,985
4.560558,1.0,11399
-1.2257818,0.0,5069
-2.3940609,0.0,11733
-2.3037798,0.0,339
-5.2400613,0.0,2486
-4.9799576,0.0,6681
-4.132264,0.0,5558
-1.9840273,0.0,14813
-3.4988692,0.0,6693
-0.6945525,0.0,5277
-3.0432146,0.0,5121
0.25516808,0.0,9612
5.38477,1.0,5023
